년월,경마장,경주일,경주번호,등급,경주거리,출주두수,신마수,삼복승식배당율,실제_top3_마번,m_BOX4_picks,m_BOX6_picks,p_BOX4_picks,p_BOX6_picks,m_BOX4_hit,m_BOX6_hit,p_BOX4_hit,p_BOX6_hit,m_BOX4_bet,m_BOX6_bet,p_BOX4_bet,p_BOX6_bet,m_BOX4_refund,m_BOX6_refund,p_BOX4_refund,p_BOX6_refund,bet_unit
202402,부산,20240202,6,국4등급,1800.0,12,0,73.7,"2,5,9","5,3,12,8","5,3,12,8,10,11","9,8,3,5","9,8,3,5,12,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202402,부산,20240202,7,국3등급,1400.0,12,0,26.9,"2,4,7","12,8,10,5","12,8,10,5,2,7","4,12,2,10","4,12,2,10,5,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202402,부산,20240202,8,2등급,1200.0,10,0,22.5,"6,8,9","1,2,9,7","1,2,9,7,4,8","9,8,1,2","9,8,1,2,7,6",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,2250.0,100
202402,부산,20240204,1,국6등급,1400.0,12,0,118.5,"3,5,11","11,5,8,7","11,5,8,7,9,6","11,5,8,3","11,5,8,3,9,7",0,0,1,1,400,2000,400,2000,0.0,0.0,11850.0,11850.0,100
202402,부산,20240204,3,국5등급,1300.0,12,0,152.9,"3,5,11","9,12,7,11","9,12,7,11,2,4","9,1,11,8","9,1,11,8,5,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202402,부산,20240204,4,혼4등급,1200.0,12,0,16.4,"2,4,9","11,9,3,5","11,9,3,5,1,2","11,8,10,7","11,8,10,7,9,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202402,부산,20240204,5,혼3등급,1800.0,12,0,70.4,"2,4,12","7,2,9,11","7,2,9,11,10,5","4,9,7,2","4,9,7,2,5,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202402,부산,20240204,6,1등급,1400.0,11,0,18.4,"4,10,11","11,8,10,4","11,8,10,4,6,7","11,10,6,8","11,10,6,8,7,4",1,1,0,1,400,2000,400,2000,1839.9999999999998,1839.9999999999998,0.0,1839.9999999999998,100
202402,부산,20240216,1,국6등급,1300.0,12,1,92.8,"3,6,8","6,1,4,11","6,1,4,11,3,7","6,1,11,4","6,1,11,4,3,8",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,9280.0,100
202402,부산,20240216,2,국6등급,1600.0,12,0,220.0,"4,6,12","6,8,9,3","6,8,9,3,1,4","6,8,1,9","6,8,1,9,3,12",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202402,부산,20240216,3,국6등급,1400.0,12,0,10.3,"4,6,11","4,1,12,7","4,1,12,7,11,8","4,1,11,6","4,1,11,6,7,8",0,0,1,1,400,2000,400,2000,0.0,0.0,1030.0,1030.0,100
202402,부산,20240216,4,국5등급,1400.0,12,0,26.8,"4,8,12","10,4,8,12","10,4,8,12,2,6","12,10,4,8","12,10,4,8,6,2",1,1,1,1,400,2000,400,2000,2680.0,2680.0,2680.0,2680.0,100
202402,부산,20240216,5,국5등급,1200.0,12,0,9.9,"2,3,10","10,6,12,3","10,6,12,3,1,2","10,3,2,12","10,3,2,12,6,5",0,1,1,1,400,2000,400,2000,0.0,990.0,990.0,990.0,100
202402,부산,20240216,6,혼4등급,1800.0,12,0,617.8,"2,10,11","12,11,5,2","12,11,5,2,6,4","11,5,12,4","11,5,12,4,2,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202402,부산,20240216,7,국4등급,1600.0,12,0,76.1,"10,11,12","5,2,8,10","5,2,8,10,12,7","10,5,12,11","10,5,12,11,4,2",0,0,1,1,400,2000,400,2000,0.0,0.0,7609.999999999999,7609.999999999999,100
202402,부산,20240216,8,혼3등급,1200.0,12,0,119.3,"5,7,9","4,12,9,3","4,12,9,3,2,8","12,5,7,4","12,5,7,4,9,11",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,11930.0,100
202402,부산,20240218,3,국6등급,1300.0,12,1,7.8,"1,10,11","1,11,3,2","1,11,3,2,8,7","1,11,2,3","1,11,2,3,7,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202402,부산,20240218,4,국5등급,1600.0,12,0,206.5,"6,10,12","6,10,1,8","6,10,1,8,9,11","6,10,11,9","6,10,11,9,1,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202402,부산,20240218,6,국3등급,1800.0,12,0,18.9,"4,6,11","6,4,9,5","6,4,9,5,11,7","6,4,5,11","6,4,5,11,9,2",0,1,1,1,400,2000,400,2000,0.0,1889.9999999999998,1889.9999999999998,1889.9999999999998,100
202402,부산,20240223,3,국6등급,1600.0,12,1,10.9,"4,8,11","11,8,12,6","11,8,12,6,2,7","4,11,8,7","4,11,8,7,6,2",0,0,1,1,400,2000,400,2000,0.0,0.0,1090.0,1090.0,100
202402,부산,20240223,5,국5등급,1400.0,12,0,319.9,"6,8,12","7,6,12,9","7,6,12,9,10,1","7,6,9,12","7,6,9,12,1,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202402,부산,20240223,6,국5등급,1800.0,12,0,693.1,"8,9,10","7,11,12,3","7,11,12,3,8,5","7,11,2,5","7,11,2,5,12,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202402,부산,20240223,7,국4등급,1800.0,12,0,67.1,"8,10,11","7,11,8,5","7,11,8,5,9,12","8,7,11,9","8,7,11,9,10,5",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,6709.999999999999,100
202402,부산,20240223,8,혼3등급,1400.0,12,0,65.4,"1,8,9","9,3,1,7","9,3,1,7,2,12","9,3,7,1","9,3,7,1,2,8",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,6540.000000000001,100
202402,부산,20240225,3,국5등급,1200.0,12,0,131.8,"4,8,12","2,9,3,1","2,9,3,1,4,11","12,5,3,2","12,5,3,2,8,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202402,부산,20240225,4,혼4등급,1600.0,12,0,203.7,"4,9,12","12,8,6,4","12,8,6,4,10,5","12,6,4,1","12,6,4,1,11,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202402,부산,20240225,5,국OPEN,1400.0,9,0,2.8,"5,6,9","9,5,6,7","9,5,6,7,8,1","9,5,6,8","9,5,6,8,7,1",1,1,1,1,400,2000,400,2000,280.0,280.0,280.0,280.0,100
202402,부산,20240225,6,2등급,1800.0,12,0,140.9,"3,4,12","5,8,3,9","5,8,3,9,2,1","12,8,5,3","12,8,5,3,11,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240301,1,국6등급,1300.0,11,1,3397.1,"4,10,11","1,5,7,2","1,5,7,2,4,3","7,1,5,2","7,1,5,2,4,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240301,2,국6등급,1400.0,11,0,75.4,"3,6,9","3,11,10,9","3,11,10,9,5,4","3,11,9,10","3,11,9,10,5,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240301,3,국6등급,1200.0,11,1,56.2,"5,10,11","7,5,11,4","7,5,11,4,3,6","7,5,11,3","7,5,11,3,4,10",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,5620.0,100
202403,부산,20240301,4,국5등급,1200.0,11,0,37.4,"7,10,11","10,4,5,3","10,4,5,3,6,9","10,5,4,8","10,5,4,8,11,7",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,3740.0,100
202403,부산,20240301,5,국5등급,1800.0,11,0,70.0,"2,6,10","5,2,9,6","5,2,9,6,1,3","2,11,5,9","2,11,5,9,8,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240301,6,국4등급,1600.0,11,0,84.9,"4,10,11","4,7,6,8","4,7,6,8,10,1","4,7,6,8","4,7,6,8,1,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240301,7,혼4등급,1200.0,11,1,80.3,"4,9,11","6,9,7,3","6,9,7,3,11,5","9,6,7,5","9,6,7,5,11,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240301,8,국3등급,1400.0,11,0,202.9,"4,9,11","1,7,2,5","1,7,2,5,9,8","1,7,2,5","1,7,2,5,9,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240303,1,국6등급,1200.0,11,1,10.5,"5,6,8","6,5,10,9","6,5,10,9,8,3","5,6,10,9","5,6,10,9,11,3",0,1,0,0,400,2000,400,2000,0.0,1050.0,0.0,0.0,100
202403,부산,20240303,2,국6등급,1600.0,11,0,13.1,"5,7,8","1,7,5,2","1,7,5,2,8,3","1,7,5,2","1,7,5,2,3,8",0,1,0,1,400,2000,400,2000,0.0,1310.0,0.0,1310.0,100
202403,부산,20240303,3,국5등급,1400.0,11,1,41.5,"3,10,11","4,3,5,10","4,3,5,10,11,6","11,2,4,3","11,2,4,3,5,10",0,1,0,1,400,2000,400,2000,0.0,4150.0,0.0,4150.0,100
202403,부산,20240303,4,국5등급,1300.0,11,0,1202.5,"3,7,11","10,4,7,9","10,4,7,9,8,3","10,4,7,3","10,4,7,3,8,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240303,5,혼3등급,1800.0,11,0,474.1,"5,6,10","8,7,9,1","8,7,9,1,6,2","6,10,8,7","6,10,8,7,2,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240303,6,1등급,1600.0,9,1,3.8,"6,8,9","9,6,8,7","9,6,8,7,4,2","9,6,8,7","9,6,8,7,5,2",1,1,1,1,400,2000,400,2000,380.0,380.0,380.0,380.0,100
202403,부산,20240308,3,국6등급,1300.0,12,1,11.9,"3,6,10","3,6,5,10","3,6,5,10,8,7","3,6,5,10","3,6,5,10,7,8",1,1,1,1,400,2000,400,2000,1190.0,1190.0,1190.0,1190.0,100
202403,부산,20240308,4,국5등급,1300.0,12,0,48.9,"3,7,11","3,4,9,11","3,4,9,11,1,10","3,11,9,4","3,11,9,4,10,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240308,5,국5등급,1400.0,12,1,36.6,"1,4,9","4,12,1,6","4,12,1,6,10,9","4,1,12,6","4,1,12,6,3,9",0,1,0,1,400,2000,400,2000,0.0,3660.0,0.0,3660.0,100
202403,부산,20240308,6,혼4등급,1800.0,12,0,1398.5,"9,11,12","3,10,12,2","3,10,12,2,11,4","10,3,12,11","10,3,12,11,6,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240308,7,혼3등급,1200.0,12,0,61.3,"6,8,12","11,10,12,1","11,10,12,1,8,5","6,11,10,12","6,11,10,12,1,8",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,6130.0,100
202403,부산,20240308,8,2등급,1400.0,11,0,265.4,"2,4,7","7,11,2,6","7,11,2,6,8,3","11,7,2,6","11,7,2,6,8,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240310,1,국6등급,1300.0,12,1,105.5,"3,4,5","8,5,7,4","8,5,7,4,12,10","8,5,7,4","8,5,7,4,12,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240310,2,국6등급,1600.0,11,0,6.5,"3,5,8","3,8,5,9","3,8,5,9,2,4","3,5,9,8","3,5,9,8,4,7",1,1,1,1,400,2000,400,2000,650.0,650.0,650.0,650.0,100
202403,부산,20240310,3,국5등급,1200.0,12,0,391.2,"6,8,9","12,10,5,7","12,10,5,7,4,3","12,5,8,3","12,5,8,3,7,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240310,4,국4등급,1400.0,12,0,187.7,"5,9,12","10,1,12,9","10,1,12,9,5,2","10,12,1,9","10,12,1,9,5,2",0,1,0,1,400,2000,400,2000,0.0,18770.0,0.0,18770.0,100
202403,부산,20240310,5,혼OPEN,1200.0,14,0,129.0,"1,9,12","5,4,3,12","5,4,3,12,10,7","9,5,4,12","9,5,4,12,3,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240310,6,국3등급,1800.0,12,0,13.6,"4,11,12","11,4,5,3","11,4,5,3,6,8","11,5,8,4","11,5,8,4,3,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240315,3,국6등급,1300.0,12,0,21.7,"2,4,7","2,7,9,4","2,7,9,4,6,5","2,7,9,4","2,7,9,4,12,6",1,1,1,1,400,2000,400,2000,2170.0,2170.0,2170.0,2170.0,100
202403,부산,20240315,4,혼4등급,1400.0,9,1,8.2,"2,3,6","2,4,3,6","2,4,3,6,9,7","2,4,6,3","2,4,6,3,7,8",1,1,1,1,400,2000,400,2000,819.9999999999999,819.9999999999999,819.9999999999999,819.9999999999999,100
202403,부산,20240315,5,국5등급,1400.0,12,0,218.8,"2,7,8","7,9,5,1","7,9,5,1,4,10","7,9,5,1","7,9,5,1,2,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240315,6,국5등급,1300.0,12,0,26.7,"1,3,9","3,1,8,6","3,1,8,6,11,9","3,8,1,6","3,8,1,6,9,4",0,1,0,1,400,2000,400,2000,0.0,2670.0,0.0,2670.0,100
202403,부산,20240315,7,국4등급,1800.0,12,0,1061.1,"6,9,11","10,6,12,5","10,6,12,5,3,9","10,2,6,3","10,2,6,3,12,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240315,8,혼3등급,1600.0,12,0,164.9,"1,4,10","1,12,10,8","1,12,10,8,5,2","1,12,10,8","1,12,10,8,2,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240317,1,국6등급,1600.0,8,0,27.6,"2,5,7","5,6,7,2","5,6,7,2,3,1","5,7,3,6","5,7,3,6,8,2",1,1,0,1,400,2000,400,2000,2760.0,2760.0,0.0,2760.0,100
202403,부산,20240317,2,국5등급,1400.0,12,0,23.1,"4,5,8","8,7,4,1","8,7,4,1,3,9","8,11,4,7","8,11,4,7,1,5",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,2310.0,100
202403,부산,20240317,3,국5등급,1800.0,12,0,181.8,"1,10,11","4,8,9,1","4,8,9,1,2,7","12,11,4,1","12,11,4,1,10,8",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,18180.0,100
202403,부산,20240317,4,국5등급,1800.0,12,1,62.4,"5,8,12","8,5,10,6","8,5,10,6,3,11","5,8,7,6","5,8,7,6,3,12",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,6240.0,100
202403,부산,20240317,5,혼4등급,1600.0,12,1,56.4,"6,7,8","7,12,1,6","7,12,1,6,8,11","7,1,2,12","7,1,2,12,10,6",0,1,0,0,400,2000,400,2000,0.0,5640.0,0.0,0.0,100
202403,부산,20240317,6,1등급,1200.0,8,0,13.8,"1,6,8","7,8,6,1","7,8,6,1,2,5","7,5,8,1","7,5,8,1,6,2",1,1,0,1,400,2000,400,2000,1380.0,1380.0,0.0,1380.0,100
202403,부산,20240322,2,국6등급,1400.0,12,0,8.7,"2,4,8","8,9,4,6","8,9,4,6,2,3","8,9,4,2","8,9,4,2,3,6",0,1,1,1,400,2000,400,2000,0.0,869.9999999999999,869.9999999999999,869.9999999999999,100
202403,부산,20240322,3,국6등급,1300.0,12,1,57.0,"3,7,12","12,5,3,2","12,5,3,2,10,4","12,5,3,4","12,5,3,4,7,2",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,5700.0,100
202403,부산,20240322,4,국5등급,1600.0,12,0,1296.7,"3,7,12","12,2,7,9","12,2,7,9,11,6","12,2,8,11","12,2,8,11,4,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240322,5,국5등급,1200.0,12,0,72.7,"1,2,7","2,10,4,11","2,10,4,11,6,12","2,1,4,11","2,1,4,11,9,7",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,7270.0,100
202403,부산,20240322,6,혼4등급,1400.0,12,0,56.3,"3,5,6","3,7,6,10","3,7,6,10,11,12","3,7,4,6","3,7,4,6,10,12",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240322,7,국4등급,1200.0,12,1,34.5,"2,5,7","1,7,4,10","1,7,4,10,6,11","1,9,7,11","1,9,7,11,10,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240322,8,혼3등급,1800.0,12,0,80.7,"9,10,12","12,1,11,6","12,1,11,6,9,3","12,10,1,11","12,10,1,11,6,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240324,2,국6등급,1600.0,9,0,8.8,"2,4,7","7,4,1,6","7,4,1,6,2,5","7,4,1,2","7,4,1,2,6,5",0,1,1,1,400,2000,400,2000,0.0,880.0000000000001,880.0000000000001,880.0000000000001,100
202403,부산,20240324,3,국5등급,1400.0,12,0,496.2,"1,3,5","12,6,4,11","12,6,4,11,8,5","12,6,4,8","12,6,4,8,1,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240324,4,국3등급,1200.0,12,0,21.5,"2,4,11","8,11,10,9","8,11,10,9,2,1","11,8,10,2","11,8,10,2,4,3",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,2150.0,100
202403,부산,20240324,5,국4등급,1800.0,12,0,32.1,"5,8,10","2,11,8,6","2,11,8,6,3,1","2,11,6,8","2,11,6,8,3,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240324,6,2등급,2000.0,12,0,81.5,"9,10,12","5,6,2,10","5,6,2,10,11,8","5,6,10,2","5,6,10,2,8,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240329,2,국6등급,1400.0,12,0,100.8,"4,7,9","2,6,9,4","2,6,9,4,1,10","9,2,6,4","9,2,6,4,1,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240329,3,국6등급,1600.0,10,1,45.2,"4,7,10","7,1,6,5","7,1,6,5,3,10","7,1,5,6","7,1,5,6,10,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240329,4,국5등급,1200.0,12,0,21.6,"4,5,10","5,4,11,1","5,4,11,1,9,2","5,4,11,9","5,4,11,9,1,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240329,5,국5등급,1300.0,12,0,43.5,"3,11,12","12,7,4,1","12,7,4,1,8,3","12,3,7,6","12,3,7,6,4,11",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,4350.0,100
202403,부산,20240329,6,혼4등급,1800.0,12,0,177.1,"5,8,11","4,7,8,9","4,7,8,9,5,12","4,7,9,5","4,7,9,5,8,12",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240329,7,국4등급,1400.0,12,0,53.6,"4,6,8","4,8,12,10","4,8,12,10,9,6","4,8,10,12","4,8,10,12,9,11",0,1,0,0,400,2000,400,2000,0.0,5360.0,0.0,0.0,100
202403,부산,20240329,8,2등급,1200.0,12,0,49.9,"3,8,11","11,1,4,5","11,1,4,5,7,9","8,11,1,7","8,11,1,7,9,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240331,2,국6등급,1300.0,12,1,256.4,"4,7,12","1,12,4,2","1,12,4,2,11,3","12,1,8,3","12,1,8,3,2,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240331,3,국5등급,1400.0,12,1,29.7,"3,5,12","3,12,7,1","3,12,7,1,8,5","3,5,12,7","3,5,12,7,8,4",0,1,1,1,400,2000,400,2000,0.0,2970.0,2970.0,2970.0,100
202403,부산,20240331,4,국3등급,1400.0,12,0,16.1,"6,9,12","12,6,5,2","12,6,5,2,1,11","12,6,1,5","12,6,1,5,11,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240331,5,국OPEN,1600.0,16,0,89.8,"11,15,16","11,8,6,10","11,8,6,10,16,14","11,8,6,16","11,8,6,16,14,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202403,부산,20240331,6,1등급,2000.0,11,0,13.3,"6,7,10","6,7,5,1","6,7,5,1,8,9","6,5,7,1","6,5,7,1,10,3",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,1330.0,100
202404,부산,20240405,1,국6등급,1300.0,12,1,97.0,"5,7,9","5,1,8,2","5,1,8,2,9,10","5,2,1,8","5,2,1,8,9,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202404,부산,20240405,2,국6등급,1400.0,10,0,62.9,"2,7,9","7,4,3,6","7,4,3,6,9,8","7,3,4,6","7,3,4,6,9,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202404,부산,20240405,3,국6등급,1600.0,12,0,59.7,"5,6,12","12,1,6,8","12,1,6,8,5,3","12,6,1,8","12,6,1,8,5,3",0,1,0,1,400,2000,400,2000,0.0,5970.0,0.0,5970.0,100
202404,부산,20240405,4,국5등급,1200.0,12,0,83.2,"8,11,12","4,9,12,11","4,9,12,11,2,7","9,4,12,11","9,4,12,11,6,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202404,부산,20240405,5,국5등급,1800.0,12,0,225.4,"5,9,10","10,9,7,12","10,9,7,12,5,6","10,9,12,7","10,9,12,7,6,5",0,1,0,1,400,2000,400,2000,0.0,22540.0,0.0,22540.0,100
202404,부산,20240405,6,국4등급,1800.0,12,0,58.3,"1,6,12","12,6,9,3","12,6,9,3,1,2","12,6,9,1","12,6,9,1,3,7",0,1,1,1,400,2000,400,2000,0.0,5830.0,5830.0,5830.0,100
202404,부산,20240405,8,혼3등급,1400.0,12,0,264.6,"3,6,11","11,1,9,3","11,1,9,3,4,8","11,1,9,3","11,1,9,3,4,12",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202404,부산,20240407,2,국5등급,1300.0,12,0,16.0,"1,2,6","7,10,4,1","7,10,4,1,2,8","7,10,4,1","7,10,4,1,6,2",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,1600.0,100
202404,부산,20240407,3,국5등급,1400.0,12,0,16.6,"2,3,4","4,2,6,11","4,2,6,11,3,7","4,3,2,6","4,3,2,6,11,7",0,1,1,1,400,2000,400,2000,0.0,1660.0000000000002,1660.0000000000002,1660.0000000000002,100
202404,부산,20240407,4,국4등급,1400.0,12,1,18.9,"1,2,3","2,3,9,8","2,3,9,8,12,1","2,9,3,8","2,9,3,8,12,1",0,1,0,1,400,2000,400,2000,0.0,1889.9999999999998,0.0,1889.9999999999998,100
202404,부산,20240407,5,국OPEN,1600.0,13,0,20.6,"1,3,12","2,5,3,1","2,5,3,1,9,4","3,2,1,5","3,2,1,5,4,12",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,2060.0,100
202404,부산,20240407,6,2등급,1800.0,12,0,341.2,"1,3,6","6,12,2,11","6,12,2,11,8,4","1,12,6,2","1,12,6,2,8,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202404,부산,20240412,1,국6등급,1300.0,9,0,27.1,"3,4,5","4,9,3,2","4,9,3,2,6,1","4,9,2,3","4,9,2,3,6,5",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,2710.0,100
202404,부산,20240412,3,국5등급,1200.0,12,0,34.8,"3,8,12","12,8,2,10","12,8,2,10,1,11","8,12,10,1","8,12,10,1,2,3",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,3479.9999999999995,100
202404,부산,20240412,4,국5등급,1400.0,12,0,24.5,"1,7,10","2,7,10,9","2,7,10,9,1,3","10,2,1,7","10,2,1,7,9,6",0,1,1,1,400,2000,400,2000,0.0,2450.0,2450.0,2450.0,100
202404,부산,20240412,5,혼4등급,1400.0,12,0,22.5,"7,10,11","4,10,11,7","4,10,11,7,2,5","11,4,10,7","11,4,10,7,2,9",1,1,1,1,400,2000,400,2000,2250.0,2250.0,2250.0,2250.0,100
202404,부산,20240412,6,국4등급,1600.0,12,0,316.2,"2,11,12","4,9,5,7","4,9,5,7,1,3","4,5,9,7","4,5,9,7,11,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202404,부산,20240412,7,국3등급,1800.0,12,0,138.6,"1,8,10","3,8,10,4","3,8,10,4,1,2","10,3,8,4","10,3,8,4,1,9",0,1,0,1,400,2000,400,2000,0.0,13860.0,0.0,13860.0,100
202404,부산,20240412,8,1등급,1400.0,12,0,133.9,"1,7,9","1,8,5,9","1,8,5,9,10,11","1,8,5,9","1,8,5,9,11,12",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202404,부산,20240414,1,국6등급,1400.0,12,0,6.0,"8,9,10","5,10,8,9","5,10,8,9,4,11","10,5,9,8","10,5,9,8,4,11",1,1,1,1,400,2000,400,2000,600.0,600.0,600.0,600.0,100
202404,부산,20240414,2,국5등급,1300.0,12,0,41.8,"5,7,8","3,8,9,2","3,8,9,2,7,11","9,3,8,2","9,3,8,2,7,5",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,4180.0,100
202404,부산,20240414,3,국OPEN,1200.0,12,0,15.9,"2,4,6","4,2,9,3","4,2,9,3,8,11","9,4,11,2","9,4,11,2,3,6",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,1590.0,100
202404,부산,20240414,4,국OPEN,1600.0,10,0,191.9,"4,5,8","1,4,3,8","1,4,3,8,5,7","1,4,5,3","1,4,5,3,7,8",0,1,0,1,400,2000,400,2000,0.0,19190.0,0.0,19190.0,100
202404,부산,20240414,5,혼OPEN,1800.0,9,0,26.3,"1,5,7","5,7,6,1","5,7,6,1,8,4","5,7,8,6","5,7,8,6,1,3",1,1,0,1,400,2000,400,2000,2630.0,2630.0,0.0,2630.0,100
202404,부산,20240414,6,혼4등급,1800.0,12,0,398.9,"3,10,12","1,7,10,3","1,7,10,3,11,9","1,10,9,7","1,10,9,7,4,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202404,부산,20240419,2,국6등급,1400.0,10,0,10.3,"2,5,9","5,7,2,9","5,7,2,9,4,6","2,5,7,9","2,5,7,9,6,4",1,1,1,1,400,2000,400,2000,1030.0,1030.0,1030.0,1030.0,100
202404,부산,20240419,3,국6등급,1600.0,9,0,3.4,"5,6,7","5,7,6,8","5,7,6,8,4,1","5,7,6,3","5,7,6,3,8,4",1,1,1,1,400,2000,400,2000,340.0,340.0,340.0,340.0,100
202404,부산,20240419,4,국5등급,1800.0,12,0,12.7,"2,3,8","8,3,6,2","8,3,6,2,1,7","8,6,2,3","8,6,2,3,9,1",1,1,1,1,400,2000,400,2000,1270.0,1270.0,1270.0,1270.0,100
202404,부산,20240419,5,국5등급,1300.0,12,1,674.0,"2,5,11","2,7,11,3","2,7,11,3,12,9","2,7,11,3","2,7,11,3,8,12",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
