경마장,경주일,년월,경주번호,등급,경주거리,출주두수,신마수,정산여부,actual_top3,m_rank_top4,r_pop_top4,m_rank_top6,r_pop_top6,overlap_1to4,m_BOX4_hit,m_BOX4_refund,m_BOX4_bet,r_BOX4_hit,r_BOX4_refund,r_BOX4_bet,m_BOX6_hit,m_BOX6_refund,m_BOX6_bet,r_BOX6_hit,r_BOX6_refund,r_BOX6_bet
서울,20250920,202509,6,혼4등급,1400.0,11,1,SETTLED,"6,10,11","7,10,6,9","7,10,6,9","7,10,6,9,3,11","7,10,6,9,3,4",4,0,0.0,400,0,0.0,400,1,5570.0,2000,0,0.0,2000
서울,20250920,202509,7,국4등급,1200.0,11,0,SETTLED,"1,4,11","1,11,4,8","1,11,4,9","1,11,4,8,9,3","1,11,4,9,5,8",3,1,1689.9999999999998,400,1,1689.9999999999998,400,1,1689.9999999999998,2000,1,1689.9999999999998,2000
서울,20250920,202509,8,혼3등급,1800.0,11,0,SETTLED,"3,8,11","8,2,11,3","8,11,2,6","8,2,11,3,9,6","8,11,2,6,9,3",3,1,7170.0,400,0,0.0,400,1,7170.0,2000,1,7170.0,2000
서울,20250920,202509,9,국3등급,1400.0,11,0,SETTLED,"6,7,11","11,7,2,5","11,7,2,5","11,7,2,5,6,9","11,7,2,5,6,9",4,0,0.0,400,0,0.0,400,1,8530.0,2000,1,8530.0,2000
서울,20250920,202509,10,2등급,1200.0,11,0,SETTLED,"4,5,10","5,6,11,3","5,6,11,3","5,6,11,3,1,4","5,6,11,3,10,8",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20250921,202509,2,국5등급,1200.0,8,0,SETTLED,"3,6,7","1,6,7,3","1,6,7,5","1,6,7,3,5,4","1,6,7,5,4,3",3,1,2020.0,400,0,0.0,400,1,2020.0,2000,1,2020.0,2000
서울,20250921,202509,4,국5등급,1300.0,11,0,SETTLED,"3,7,8","4,3,6,1","4,3,6,1","4,3,6,1,8,5","4,3,6,1,8,10",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20250921,202509,5,국5등급,1400.0,10,0,SETTLED,"3,4,10","3,2,10,4","3,2,10,4","3,2,10,4,9,5","3,2,10,4,9,5",4,1,1050.0,400,1,1050.0,400,1,1050.0,2000,1,1050.0,2000
서울,20250921,202509,6,국4등급,1600.0,10,1,SETTLED,"1,8,9","8,6,5,9","8,6,5,4","8,6,5,9,4,2","8,6,5,4,9,2",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20250921,202509,7,혼4등급,1200.0,11,0,SETTLED,"1,8,10","7,8,10,1","7,8,10,2","7,8,10,1,2,5","7,8,10,2,1,5",3,1,1470.0,400,0,0.0,400,1,1470.0,2000,1,1470.0,2000
서울,20250921,202509,8,국OPEN,1400.0,15,1,SETTLED,"4,7,13","4,15,14,8","15,4,14,8","4,15,14,8,1,13","15,4,14,8,11,13",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20250921,202509,9,혼4등급,1700.0,11,1,SETTLED,"4,6,8","9,4,6,5","9,4,10,6","9,4,6,5,7,8","9,4,10,6,5,8",3,0,0.0,400,0,0.0,400,1,7080.0,2000,1,7080.0,2000
서울,20250921,202509,10,국4등급,1800.0,10,0,SETTLED,"7,8,10","10,8,3,5","10,8,3,2","10,8,3,5,2,7","10,8,3,2,7,5",3,0,0.0,400,0,0.0,400,1,2720.0,2000,1,2720.0,2000
서울,20250921,202509,11,혼3등급,1200.0,11,1,SETTLED,"7,8,10","2,9,10,7","2,9,10,7","2,9,10,7,3,5","2,9,10,7,5,3",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20250927,202509,4,국6등급,1700.0,11,0,SETTLED,"1,2,8","1,5,8,9","1,5,8,9","1,5,8,9,4,3","1,5,8,9,3,4",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20250927,202509,5,국5등급,1300.0,11,1,SETTLED,"1,3,6","5,3,6,2","5,7,3,11","5,3,6,2,1,11","5,7,3,11,6,1",2,0,0.0,400,0,0.0,400,1,4180.0,2000,1,4180.0,2000
서울,20250927,202509,6,국5등급,1400.0,11,0,SETTLED,"2,5,8","2,4,6,7","2,4,6,7","2,4,6,7,9,10","2,4,6,7,9,5",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20250927,202509,7,국4등급,1400.0,11,0,SETTLED,"6,9,11","8,4,2,5","8,4,2,5","8,4,2,5,6,11","8,4,2,5,11,6",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20250927,202509,8,혼4등급,1800.0,11,0,SETTLED,"4,5,11","11,4,3,2","11,3,4,2","11,4,3,2,10,5","11,3,4,2,5,10",4,0,0.0,400,0,0.0,400,1,8540.0,2000,1,8540.0,2000
서울,20250927,202509,9,국3등급,1800.0,11,1,SETTLED,"4,8,9","4,10,9,11","4,9,10,8","4,10,9,11,8,3","4,9,10,8,5,11",3,0,0.0,400,1,1070.0,400,1,1070.0,2000,1,1070.0,2000
서울,20250927,202509,10,2등급,1600.0,10,0,SETTLED,"1,4,10","1,7,4,8","1,7,4,8","1,7,4,8,2,5","1,7,4,8,2,3",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20250928,202509,2,국6등급,1400.0,11,0,SETTLED,"4,5,6","4,6,3,7","4,3,6,7","4,6,3,7,8,5","4,3,6,7,5,8",4,0,0.0,400,0,0.0,400,1,3060.0,2000,1,3060.0,2000
서울,20250928,202509,3,국4등급,1400.0,11,1,SETTLED,"2,5,8","8,5,11,4","8,5,11,4","8,5,11,4,2,9","8,5,11,4,2,9",4,0,0.0,400,0,0.0,400,1,15569.999999999998,2000,1,15569.999999999998,2000
서울,20250928,202509,4,국5등급,1800.0,11,1,SETTLED,"1,3,5","3,5,2,1","3,2,5,1","3,5,2,1,4,9","3,2,5,1,9,4",4,1,6230.0,400,1,6230.0,400,1,6230.0,2000,1,6230.0,2000
서울,20250928,202509,5,국5등급,1200.0,11,0,SETTLED,"5,6,7","5,1,10,6","5,1,10,6","5,1,10,6,8,9","5,1,10,6,8,9",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20250928,202509,6,혼4등급,1600.0,10,1,SETTLED,"2,5,7","10,2,5,1","10,2,5,1","10,2,5,1,7,4","10,2,5,1,6,7",4,0,0.0,400,0,0.0,400,1,7070.0,2000,1,7070.0,2000
서울,20250928,202509,7,국4등급,1700.0,11,0,SETTLED,"5,9,10","5,10,2,3","5,10,2,3","5,10,2,3,1,6","5,10,2,3,7,1",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20250928,202509,8,국OPEN,1800.0,12,0,SETTLED,"4,10,11","10,11,2,5","10,11,2,7","10,11,2,5,7,9","10,11,2,7,9,6",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20250928,202509,9,혼4등급,1200.0,11,1,SETTLED,"3,6,9","7,9,10,6","7,9,1,10","7,9,10,6,5,2","7,9,1,10,2,8",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20250928,202509,10,혼3등급,1400.0,11,0,SETTLED,"5,6,9","5,2,9,10","5,2,9,10","5,2,9,10,6,11","5,2,9,10,1,6",4,0,0.0,400,0,0.0,400,1,2110.0,2000,1,2110.0,2000
서울,20250928,202509,11,1등급,1800.0,8,0,SETTLED,"2,4,6","2,3,6,4","2,6,3,7","2,3,6,4,1,7","2,6,3,7,8,1",3,1,1240.0,400,0,0.0,400,1,1240.0,2000,0,0.0,2000
서울,20251003,202510,4,국6등급,1400.0,11,1,SETTLED,"2,10,11","10,11,6,1","10,11,6,1","10,11,6,1,7,4","10,11,6,1,4,7",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251003,202510,5,국5등급,1200.0,11,0,SETTLED,"5,7,8","11,5,9,8","11,6,9,5","11,5,9,8,3,6","11,6,9,5,4,3",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251003,202510,6,국5등급,1300.0,11,0,SETTLED,"5,7,10","5,7,6,11","11,5,7,6","5,7,6,11,10,2","11,5,7,6,10,1",4,0,0.0,400,0,0.0,400,1,3320.0000000000005,2000,1,3320.0000000000005,2000
서울,20251003,202510,7,국5등급,1400.0,11,0,SETTLED,"2,5,6","2,5,7,9","2,5,7,9","2,5,7,9,6,11","2,5,7,9,6,8",4,0,0.0,400,0,0.0,400,1,2560.0,2000,1,2560.0,2000
서울,20251003,202510,8,국4등급,1800.0,11,0,SETTLED,"1,3,5","1,5,9,8","1,5,9,4","1,5,9,8,4,3","1,5,9,4,2,3",3,0,0.0,400,0,0.0,400,1,1050.0,2000,1,1050.0,2000
서울,20251003,202510,9,혼4등급,1400.0,11,1,SETTLED,"1,2,4","11,1,2,10","11,2,1,10","11,1,2,10,4,8","11,2,1,10,4,8",4,0,0.0,400,0,0.0,400,1,1860.0000000000002,2000,1,1860.0000000000002,2000
서울,20251003,202510,10,혼3등급,1600.0,10,1,SETTLED,"3,5,8","1,3,5,8","1,3,5,4","1,3,5,8,4,7","1,3,5,4,8,2",3,1,700.0,400,0,0.0,400,1,700.0,2000,1,700.0,2000
서울,20251003,202510,11,2등급,1400.0,11,0,SETTLED,"4,6,7","7,11,6,3","7,11,6,3","7,11,6,3,4,10","7,11,6,3,4,1",4,0,0.0,400,0,0.0,400,1,960.0,2000,1,960.0,2000
서울,20251004,202510,2,국6등급,1300.0,11,1,SETTLED,"2,5,11","8,4,1,2","8,4,1,2","8,4,1,2,10,6","8,4,1,2,10,6",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251004,202510,3,국6등급,1400.0,11,0,SETTLED,"2,3,11","3,11,5,1","3,5,11,1","3,11,5,1,2,9","3,5,11,1,2,9",4,0,0.0,400,0,0.0,400,1,2070.0,2000,1,2070.0,2000
서울,20251004,202510,4,국5등급,1300.0,11,1,SETTLED,"8,10,11","10,3,8,11","10,3,8,11","10,3,8,11,6,9","10,3,8,11,4,6",4,1,3040.0,400,1,3040.0,400,1,3040.0,2000,1,3040.0,2000
서울,20251004,202510,5,국5등급,1700.0,11,0,SETTLED,"1,3,8","9,8,7,1","9,8,7,1","9,8,7,1,11,6","9,8,7,1,11,10",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251004,202510,6,혼4등급,1700.0,11,0,SETTLED,"1,7,11","6,7,5,10","6,7,5,10","6,7,5,10,11,3","6,7,5,10,11,3",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251004,202510,7,국4등급,1200.0,11,0,SETTLED,"5,8,9","8,10,9,7","8,10,7,4","8,10,9,7,4,11","8,10,7,4,11,6",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251004,202510,8,혼3등급,1400.0,11,0,SETTLED,"5,9,11","9,1,7,11","9,1,7,11","9,1,7,11,8,5","9,1,7,11,2,8",4,0,0.0,400,0,0.0,400,1,1930.0,2000,0,0.0,2000
서울,20251004,202510,9,국3등급,1600.0,10,0,SETTLED,"1,2,4","2,4,1,7","2,4,1,7","2,4,1,7,9,8","2,4,1,7,8,10",4,1,2750.0,400,1,2750.0,400,1,2750.0,2000,1,2750.0,2000
서울,20251004,202510,10,2등급,1800.0,11,1,SETTLED,"1,3,11","3,10,1,9","10,3,1,11","3,10,1,9,6,11","10,3,1,11,6,9",3,0,0.0,400,1,7570.0,400,1,7570.0,2000,1,7570.0,2000
서울,20251004,202510,11,1등급,1200.0,11,0,SETTLED,"1,6,9","1,6,8,9","1,9,6,8","1,6,8,9,7,3","1,9,6,8,3,7",4,1,29280.0,400,1,29280.0,400,1,29280.0,2000,1,29280.0,2000
서울,20251018,202510,3,국6등급,1400.0,11,0,SETTLED,"2,4,9","7,9,2,5","7,9,2,1","7,9,2,5,1,11","7,9,2,1,5,8",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251018,202510,4,국5등급,1300.0,11,0,SETTLED,"7,8,10","10,6,8,3","10,8,6,3","10,6,8,3,7,1","10,8,6,3,7,11",4,0,0.0,400,0,0.0,400,1,14860.0,2000,1,14860.0,2000
서울,20251018,202510,5,국5등급,1400.0,11,0,SETTLED,"3,6,9","9,4,5,10","9,4,5,10","9,4,5,10,3,6","9,4,5,10,3,7",4,0,0.0,400,0,0.0,400,1,1870.0,2000,0,0.0,2000
서울,20251018,202510,6,혼4등급,1200.0,11,1,SETTLED,"4,8,9","9,6,3,5","9,6,11,4","9,6,3,5,4,11","9,6,11,4,3,7",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251018,202510,7,국4등급,1600.0,10,1,SETTLED,"1,6,7","3,1,2,7","3,1,5,9","3,1,2,7,9,4","3,1,5,9,7,10",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251018,202510,8,국4등급,1800.0,11,0,SETTLED,"1,3,11","11,3,2,1","3,2,11,6","11,3,2,1,6,10","3,2,11,6,10,1",3,1,1320.0,400,0,0.0,400,1,1320.0,2000,1,1320.0,2000
서울,20251018,202510,9,국3등급,1400.0,11,0,SETTLED,"1,6,7","6,3,8,5","8,6,3,5","6,3,8,5,1,10","8,6,3,5,7,1",4,0,0.0,400,0,0.0,400,0,0.0,2000,1,16480.0,2000
서울,20251018,202510,10,혼3등급,1200.0,11,0,SETTLED,"4,7,8","11,7,4,3","7,11,4,3","11,7,4,3,8,9","7,11,4,3,8,1",4,0,0.0,400,0,0.0,400,1,14290.0,2000,1,14290.0,2000
서울,20251018,202510,11,2등급,2000.0,9,0,SETTLED,"3,4,9","8,3,4,2","8,3,4,2","8,3,4,2,9,7","8,3,4,2,6,5",4,0,0.0,400,0,0.0,400,1,1230.0,2000,0,0.0,2000
서울,20251019,202510,2,국6등급,1300.0,11,0,SETTLED,"1,9,11","11,9,6,3","11,9,6,1","11,9,6,3,1,2","11,9,6,1,2,3",3,0,0.0,400,1,459.99999999999994,400,1,459.99999999999994,2000,1,459.99999999999994,2000
서울,20251019,202510,3,국5등급,1200.0,11,0,SETTLED,"1,2,10","2,6,10,1","2,6,10,1","2,6,10,1,3,5","2,6,10,1,3,5",4,1,969.9999999999999,400,1,969.9999999999999,400,1,969.9999999999999,2000,1,969.9999999999999,2000
서울,20251019,202510,4,국5등급,1300.0,11,1,SETTLED,"1,3,7","3,7,11,1","3,11,7,1","3,7,11,1,10,4","3,11,7,1,10,4",4,1,1780.0,400,1,1780.0,400,1,1780.0,2000,1,1780.0,2000
서울,20251019,202510,5,국5등급,1800.0,11,0,SETTLED,"2,4,11","2,4,6,11","2,6,4,11","2,4,6,11,9,8","2,6,4,11,9,10",4,1,969.9999999999999,400,1,969.9999999999999,400,1,969.9999999999999,2000,1,969.9999999999999,2000
서울,20251019,202510,6,국4등급,1200.0,11,0,SETTLED,"2,4,5","5,4,2,7","5,4,2,9","5,4,2,7,9,6","5,4,2,9,7,10",3,1,2590.0,400,1,2590.0,400,1,2590.0,2000,1,2590.0,2000
서울,20251019,202510,7,국OPEN,1200.0,12,0,SETTLED,"4,9,10","9,4,10,5","9,4,10,5","9,4,10,5,11,7","9,4,10,5,11,3",4,1,650.0,400,1,650.0,400,1,650.0,2000,1,650.0,2000
서울,20251019,202510,8,국OPEN,2000.0,13,0,SETTLED,"1,6,7","6,3,12,4","3,6,7,12","6,3,12,4,7,1","3,6,7,12,4,1",3,0,0.0,400,0,0.0,400,1,1540.0,2000,1,1540.0,2000
서울,20251019,202510,9,혼4등급,1800.0,11,0,SETTLED,"2,6,9","6,3,2,9","6,3,9,2","6,3,2,9,1,8","6,3,9,2,1,8",4,1,1870.0,400,1,1870.0,400,1,1870.0,2000,1,1870.0,2000
서울,20251019,202510,10,혼4등급,1400.0,11,0,SETTLED,"3,4,9","11,3,6,4","11,3,6,4","11,3,6,4,9,1","11,3,6,4,8,9",4,0,0.0,400,0,0.0,400,1,8390.0,2000,1,8390.0,2000
서울,20251019,202510,11,혼3등급,1800.0,11,0,SETTLED,"5,8,10","5,11,9,4","5,11,4,9","5,11,9,4,10,6","5,11,4,9,7,3",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251025,202510,3,국6등급,1400.0,11,1,SETTLED,"4,6,8","6,9,4,1","6,9,4,1","6,9,4,1,7,10","6,9,4,1,5,7",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251025,202510,4,국5등급,1400.0,11,0,SETTLED,"1,4,10","4,7,1,5","4,1,7,5","4,7,1,5,11,10","4,1,7,5,9,11",4,0,0.0,400,0,0.0,400,1,3180.0,2000,0,0.0,2000
서울,20251025,202510,5,국5등급,1300.0,11,0,SETTLED,"4,6,10","10,4,5,11","10,5,4,8","10,4,5,11,1,8","10,5,4,8,11,1",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251025,202510,6,국5등급,1800.0,11,0,SETTLED,"2,7,8","2,7,8,4","2,7,8,4","2,7,8,4,3,6","2,7,8,4,6,3",4,1,620.0,400,1,620.0,400,1,620.0,2000,1,620.0,2000
서울,20251025,202510,7,혼4등급,1600.0,10,0,SETTLED,"4,7,9","7,1,9,4","7,9,1,4","7,1,9,4,5,3","7,9,1,4,5,10",4,1,1230.0,400,1,1230.0,400,1,1230.0,2000,1,1230.0,2000
서울,20251025,202510,8,국4등급,1400.0,11,0,SETTLED,"5,6,8","6,3,9,2","6,3,9,2","6,3,9,2,5,11","6,3,9,2,5,8",4,0,0.0,400,0,0.0,400,0,0.0,2000,1,6970.0,2000
서울,20251025,202510,9,국3등급,1800.0,11,0,SETTLED,"2,4,9","9,2,5,6","9,2,5,8","9,2,5,6,8,4","9,2,5,8,4,10",3,0,0.0,400,0,0.0,400,1,650.0,2000,1,650.0,2000
서울,20251025,202510,10,혼3등급,1800.0,11,0,SETTLED,"2,3,11","2,3,1,11","2,3,11,1","2,3,1,11,9,4","2,3,11,1,4,10",4,1,2310.0,400,1,2310.0,400,1,2310.0,2000,1,2310.0,2000
서울,20251025,202510,11,2등급,1400.0,11,0,SETTLED,"1,3,11","6,3,11,8","6,3,11,8","6,3,11,8,5,2","6,3,11,8,5,2",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251026,202510,3,국4등급,1800.0,9,0,SETTLED,"5,6,9","9,5,8,6","5,9,6,8","9,5,8,6,7,4","5,9,6,8,7,4",4,1,360.0,400,1,360.0,400,1,360.0,2000,1,360.0,2000
서울,20251026,202510,4,국6등급,1700.0,11,0,SETTLED,"3,6,9","3,9,4,11","3,9,4,10","3,9,4,11,10,1","3,9,4,10,11,1",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251026,202510,5,국5등급,1200.0,11,0,SETTLED,"2,7,11","3,2,7,9","2,3,7,4","3,2,7,9,4,8","2,3,7,4,8,5",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251026,202510,6,국5등급,1400.0,11,0,SETTLED,"7,8,11","7,11,2,3","7,11,2,3","7,11,2,3,1,5","7,11,2,3,5,1",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251026,202510,7,혼4등급,1800.0,11,0,SETTLED,"3,5,7","7,5,4,9","7,5,9,4","7,5,4,9,8,3","7,5,9,4,8,6",4,0,0.0,400,0,0.0,400,1,1120.0,2000,0,0.0,2000
서울,20251026,202510,8,혼4등급,1200.0,11,0,SETTLED,"3,4,10","1,10,4,11","1,4,10,11","1,10,4,11,5,2","1,4,10,11,5,2",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251026,202510,9,혼3등급,1400.0,11,0,SETTLED,"9,10,11","5,10,8,3","5,10,3,8","5,10,8,3,2,4","5,10,3,8,2,4",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251026,202510,10,2등급,1600.0,10,0,SETTLED,"1,4,10","10,4,5,2","10,4,5,2","10,4,5,2,1,6","10,4,5,2,1,7",4,0,0.0,400,0,0.0,400,1,5710.0,2000,1,5710.0,2000
서울,20251026,202510,11,1등급,2300.0,8,0,SETTLED,"3,5,7","2,7,3,5","2,7,5,3","2,7,3,5,6,4","2,7,5,3,6,8",4,1,1970.0,400,1,1970.0,400,1,1970.0,2000,1,1970.0,2000
서울,20251101,202511,3,국6등급,1400.0,11,1,SETTLED,"6,7,11","7,9,11,6","7,11,9,6","7,9,11,6,10,4","7,11,9,6,5,4",4,1,1170.0,400,1,1170.0,400,1,1170.0,2000,1,1170.0,2000
서울,20251101,202511,4,국5등급,1400.0,11,0,SETTLED,"1,5,6","6,5,2,10","6,5,2,9","6,5,2,10,1,9","6,5,2,9,1,10",3,0,0.0,400,0,0.0,400,1,550.0,2000,1,550.0,2000
서울,20251101,202511,5,국5등급,1700.0,11,0,SETTLED,"7,8,10","10,4,8,7","10,4,7,9","10,4,8,7,9,3","10,4,7,9,8,1",3,1,5870.0,400,0,0.0,400,1,5870.0,2000,1,5870.0,2000
서울,20251101,202511,6,국5등급,1300.0,11,0,SETTLED,"1,2,4","1,2,6,4","1,2,6,3","1,2,6,4,3,10","1,2,6,3,4,10",3,1,710.0,400,0,0.0,400,1,710.0,2000,1,710.0,2000
서울,20251101,202511,7,혼4등급,1300.0,11,0,SETTLED,"3,5,10","7,2,3,5","7,4,2,3","7,2,3,5,10,4","7,4,2,3,10,5",3,0,0.0,400,0,0.0,400,1,6130.0,2000,1,6130.0,2000
서울,20251101,202511,8,혼4등급,1600.0,10,0,SETTLED,"2,3,8","8,4,7,2","8,4,7,2","8,4,7,2,3,10","8,4,7,2,3,9",4,0,0.0,400,0,0.0,400,1,2510.0,2000,1,2510.0,2000
서울,20251101,202511,9,국4등급,1200.0,11,0,SETTLED,"1,4,8","8,10,2,5","8,10,2,9","8,10,2,5,4,11","8,10,2,9,11,7",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251101,202511,10,혼3등급,1200.0,11,0,SETTLED,"5,9,11","9,11,2,5","9,11,2,5","9,11,2,5,6,8","9,11,2,5,6,7",4,1,1530.0,400,1,1530.0,400,1,1530.0,2000,1,1530.0,2000
서울,20251101,202511,11,2등급,1800.0,11,0,SETTLED,"1,4,9","4,9,1,5","4,1,9,5","4,9,1,5,2,8","4,1,9,5,6,2",4,1,1220.0,400,1,1220.0,400,1,1220.0,2000,1,1220.0,2000
서울,20251102,202511,2,국6등급,1300.0,11,0,SETTLED,"2,3,5","2,5,3,7","2,5,3,7","2,5,3,7,4,10","2,5,3,7,10,9",4,1,660.0,400,1,660.0,400,1,660.0,2000,1,660.0,2000
서울,20251102,202511,3,국6등급,1700.0,11,1,SETTLED,"2,5,11","8,3,11,5","8,3,11,1","8,3,11,5,2,10","8,3,11,1,5,2",3,0,0.0,400,0,0.0,400,1,14100.0,2000,1,14100.0,2000
서울,20251102,202511,4,국5등급,1200.0,11,0,SETTLED,"3,10,11","11,10,2,5","11,10,2,5","11,10,2,5,7,4","11,10,2,5,4,3",4,0,0.0,400,0,0.0,400,0,0.0,2000,1,4300.0,2000
서울,20251102,202511,5,국5등급,1400.0,11,0,SETTLED,"3,10,11","10,6,11,2","10,11,6,2","10,6,11,2,3,7","10,11,6,2,8,1",4,0,0.0,400,0,0.0,400,1,2960.0,2000,0,0.0,2000
서울,20251102,202511,6,혼4등급,1400.0,11,1,SETTLED,"2,7,8","7,8,2,10","7,2,8,10","7,8,2,10,11,4","7,2,8,10,11,9",4,1,2430.0,400,1,2430.0,400,1,2430.0,2000,1,2430.0,2000
서울,20251102,202511,7,혼4등급,1700.0,11,1,SETTLED,"4,5,8","5,8,4,2","5,8,2,4","5,8,4,2,11,7","5,8,2,4,6,11",4,1,640.0,400,1,640.0,400,1,640.0,2000,1,640.0,2000
서울,20251102,202511,8,국4등급,1800.0,11,0,SETTLED,"8,10,11","11,10,4,7","11,4,10,5","11,10,4,7,8,5","11,4,10,5,6,8",3,0,0.0,400,0,0.0,400,1,3690.0,2000,1,3690.0,2000
서울,20251102,202511,9,혼3등급,1800.0,10,0,SETTLED,"6,8,9","9,8,6,4","9,8,6,7","9,8,6,4,7,1","9,8,6,7,4,1",3,1,430.0,400,1,430.0,400,1,430.0,2000,1,430.0,2000
서울,20251102,202511,10,국3등급,1400.0,11,0,SETTLED,"2,5,8","4,9,5,8","4,9,5,8","4,9,5,8,2,6","4,9,5,8,10,11",4,0,0.0,400,0,0.0,400,1,21110.0,2000,0,0.0,2000
서울,20251102,202511,11,1등급,1200.0,11,0,SETTLED,"4,7,9","9,7,4,11","9,7,4,10","9,7,4,11,10,1","9,7,4,10,11,1",3,1,550.0,400,1,550.0,400,1,550.0,2000,1,550.0,2000
서울,20251108,202511,2,국6등급,1300.0,9,1,SETTLED,"1,5,7","7,6,3,1","7,6,3,1","7,6,3,1,8,4","7,6,3,1,8,4",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251108,202511,4,국6등급,1300.0,11,0,SETTLED,"7,8,11","8,7,3,11","8,7,3,11","8,7,3,11,1,4","8,7,3,11,1,4",4,1,680.0,400,1,680.0,400,1,680.0,2000,1,680.0,2000
서울,20251108,202511,5,국6등급,1300.0,11,0,SETTLED,"4,8,10","10,8,4,6","10,8,4,9","10,8,4,6,9,1","10,8,4,9,1,6",3,1,600.0,400,1,600.0,400,1,600.0,2000,1,600.0,2000
서울,20251108,202511,6,국5등급,1800.0,11,0,SETTLED,"5,9,10","11,10,5,9","11,10,5,9","11,10,5,9,7,4","11,10,5,9,7,4",4,1,9710.0,400,1,9710.0,400,1,9710.0,2000,1,9710.0,2000
서울,20251108,202511,7,국5등급,1200.0,11,0,SETTLED,"1,9,10","10,2,5,9","10,5,9,3","10,2,5,9,4,3","10,5,9,3,4,1",3,0,0.0,400,0,0.0,400,0,0.0,2000,1,4500.0,2000
서울,20251108,202511,8,국4등급,1400.0,11,0,SETTLED,"3,7,10","10,4,7,8","10,4,8,7","10,4,7,8,6,11","10,4,8,7,6,5",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251108,202511,9,국3등급,1800.0,11,0,SETTLED,"6,8,9","9,5,10,3","9,5,3,10","9,5,10,3,8,6","9,5,3,10,8,6",4,0,0.0,400,0,0.0,400,1,1480.0,2000,1,1480.0,2000
서울,20251108,202511,10,혼3등급,1400.0,11,0,SETTLED,"7,8,9","7,6,9,1","7,6,4,9","7,6,9,1,4,8","7,6,4,9,8,1",3,0,0.0,400,0,0.0,400,1,6100.0,2000,1,6100.0,2000
서울,20251108,202511,11,2등급,1200.0,11,0,SETTLED,"4,7,11","10,4,11,9","10,4,11,9","10,4,11,9,1,8","10,4,11,9,8,1",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251109,202511,3,국6등급,1400.0,9,0,SETTLED,"1,4,6","2,4,5,7","2,4,5,7","2,4,5,7,1,9","2,4,5,7,9,1",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20251109,202511,4,국6등급,1400.0,9,0,SETTLED,"3,5,7","1,3,7,5","1,7,3,6","1,3,7,5,6,8","1,7,3,6,5,8",3,1,1600.0,400,0,0.0,400,1,1600.0,2000,1,1600.0,2000
서울,20251109,202511,5,국5등급,1300.0,11,0,SETTLED,"1,3,6","9,1,6,10","9,1,6,10","9,1,6,10,5,3","9,1,6,10,3,5",4,0,0.0,400,0,0.0,400,1,8450.0,2000,1,8450.0,2000
